title,authors,journal,year,keywords,abstract,url,pmcid
Challenges and considerations for single-cell and spatially resolved transcriptomics sample collection during spaceflight,Eliah G Overbey; Saswati Das; Henry Cope; Pedro Madrigal; Zaneta Andrusivova; Solène Frapard; Rebecca Klotz; Daniela Bezdan; Anjali Gupta; Ryan T Scott; Jiwoon Park; Dawn Chirko; Jonathan M Galazka; Sylvain V Costes; Christopher E Mason; Raul Herranz; Nathaniel J Szewczyk; Joseph Borg; Stefania Giacomello,Cell Reports Methods,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9701605/,PMC9701605
Hypotheses about sub-optimal hydration in the weeks before coronavirus disease (COVID-19) as a risk factor for dying from COVID-19,Jodi D Stookey; Prasanna KR Allu; Dorothee Chabas; David Pearce; Florian Lang,Medical Hypotheses,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7467030/,PMC7467030
"Growth and Antifungal Resistance of the Pathogenic Yeast, Candida Albicans, in the Microgravity Environment of the International Space Station: An Aggregate of Multiple Flight Experiences",Sheila Nielsen; Kenna White; Kyle Preiss; Dakota Peart; Kathryn Gianoulias; Rachel Juel; James Sutton; James McKinney; Jaclyn Bender; Gabrielle Pinc; Kela Bergren; Wendy Gans; Jessica Kelley; Millard McQuaid,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8067245/,PMC8067245
Direct RNA sequencing of astronaut blood reveals spaceflight-associated m6A increases and hematopoietic transcriptional responses,Kirill Grigorev; Theodore M Nelson; Eliah G Overbey; Nadia Houerbi; JangKeun Kim; Deena Najjar; Namita Damle; Evan E Afshin; Krista A Ryon; Jean Thierry-Mieg; Danielle Thierry-Mieg; Ari M Melnick; Jaime Mateus; Christopher E Mason,Nature Communications,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166648/,PMC11166648
Multiparameter Behavioral Analyses Provide Insights to Mechanisms of Cyanide Resistance in Caenorhabditis elegans,Jenifer N Saldanha; Archana Parashar; Santosh Pandey; Jo Anne Powell-Coffman,Toxicological Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3748764/,PMC3748764
Microfluidics-enabled method to identify modes of Caenorhabditis elegans paralysis in four anthelmintics,Roy Lycke; Archana Parashar; Santosh Pandey,Biomicrofluidics,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3838407/,PMC3838407
Collection of biospecimens from the inspiration4 mission establishes the standards for the space omics and medical atlas (SOMA),Eliah G Overbey; Krista Ryon; JangKeun Kim; Braden T Tierney; Remi Klotz; Veronica Ortiz; Sean Mullane; Julian C Schmidt; Matthew MacKay; Namita Damle; Deena Najjar; Irina Matei; Laura Patras; J Sebastian Garcia Medina; Ashley S Kleinman; Jeremy Wain Hirschberg; Jacqueline Proszynski; S Anand Narayanan; Caleb M Schmidt; Evan E Afshin; Lucinda Innes; Mateo Mejia Saldarriaga; Michael A Schmidt; Richard D Granstein; Bader Shirah; Min Yu; David Lyden; Jaime Mateus; Christopher E Mason,Nature Communications,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166662/,PMC11166662
Growth Performance and Root Transcriptome Remodeling of Arabidopsis in Response to Mars-Like Levels of Magnesium Sulfate,Anne M Visscher; Anna-Lisa Paul; Matias Kirst; Charles L Guy; Andrew C Schuerger; Robert J Ferl,PLoS ONE,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2925951/,PMC2925951
The 14-3-3 proteins of Arabidopsis regulate root growth and chloroplast development as components of the photosensory system,John D Mayfield; Anna-Lisa Paul; Robert J Ferl,Journal of Experimental Botany,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3350920/,PMC3350920
14-3-3 phosphoprotein interaction networks – does isoform diversity present functional interaction specification?,Anna-Lisa Paul; Fiona C Denison; Eric R Schultz; Agata K Zupanska; Robert J Ferl,Frontiers in Plant Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3422896/,PMC3422896
Ginsenoside Reshapes Intestinal Microecology to Alleviate Microgravity Stress,Yanli Wang; Tian Chen; Zhe Shi; Lijinchuan Dong; Mengting Li; Bo Peng; Qi Li; Ruile Pan; Shuiming Xiao; Qing Yang; Ning Jiang; Xinmin Liu; Qin Hu; Ying Chen,"Drug Design, Development and Therapy",,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11869762/,PMC11869762
Integrative transcriptomics and proteomics profiling of Arabidopsis thaliana elucidates novel mechanisms underlying spaceflight adaptation,Gbolaga O Olanrewaju; Natasha J Haveman; Michael J Naldrett; Anna-Lisa Paul; Robert J Ferl; Sarah E Wyatt,Frontiers in Plant Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10712242/,PMC10712242
A method for preparing spaceflight RNAlater-fixed Arabidopsis thaliana (Brassicaceae) tissue for scanning electron microscopy,Eric R Schultz; Karen L Kelley; Anna-Lisa Paul; Robert J Ferl,Applications in Plant Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4103452/,PMC4103452
Characterization of Aspergillus niger Isolated from the International Space Station,Jillian Romsdahl; Adriana Blachowicz; Abby J Chiang; Nitin Singh; Jason E Stajich; Markus Kalkum; Kasthuri Venkateswaran; Clay C C Wang,mSystems,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6143729/,PMC6143729
Brachypodium distachyon Seedlings Display Accession-Specific Morphological and Transcriptomic Responses to the Microgravity Environment of the International Space Station,Shih-Heng Su; Howard G Levine; Patrick H Masson,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10058394/,PMC10058394
A member of the CONSTANS-Like protein family is a putative regulator of reactive oxygen species homeostasis and spaceflight physiological adaptation,Natasha J Sng; Bryan Kolaczkowski; Robert J Ferl; Anna-Lisa Paul,AoB Plants,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6348315/,PMC6348315
ARG1 Functions in the Physiological Adaptation of Undifferentiated Plant Cells to Spaceflight,Agata K Zupanska; Eric R Schultz; JiQiang Yao; Natasha J Sng; Mingqi Zhou; Jordan B Callaham; Robert J Ferl; Anna-Lisa Paul,Astrobiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8024390/,PMC8024390
HSFA2 Functions in the Physiological Adaptation of Undifferentiated Plant Cells to Spaceflight,Agata K Zupanska; Collin LeFrois; Robert J Ferl; Anna-Lisa Paul,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6359015/,PMC6359015
Beyond Low-Earth Orbit: Characterizing Immune and microRNA Differentials following Simulated Deep Spaceflight Conditions in Mice,Amber M Paul; Margareth Cheng-Campbell; Elizabeth A Blaber; Sulekha Anand; Sharmila Bhattacharya; Sara R Zwart; Brian E Crucian; Scott M Smith; Robert Meller; Peter Grabham; Afshin Beheshti,iScience,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756144/,PMC7756144
Neutrophil-to-Lymphocyte Ratio: A Biomarker to Monitor the Immune Status of Astronauts,Amber M Paul; Siddhita D Mhatre; Egle Cekanaviciute; Ann-Sofie Schreurs; Candice G T Tahimic; Ruth K Globus; Sulekha Anand; Brian E Crucian; Sharmila Bhattacharya,Frontiers in Immunology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7667275/,PMC7667275
Immunological and hematological outcomes following protracted low dose/low dose rate ionizing radiation and simulated microgravity,Amber M Paul; Eliah G Overbey; Willian A da Silveira; Nathaniel Szewczyk; Nina C Nishiyama; Michael J Pecaut; Sulekha Anand; Jonathan M Galazka; Xiao Wen Mao,Scientific Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8169688/,PMC8169688
Epigenomic Regulators Elongator Complex Subunit 2 and Methyltransferase 1 Differentially Condition the Spaceflight Response in Arabidopsis,Anna-Lisa Paul; Natasha Haveman; Brandon Califar; Robert J Ferl,Frontiers in Plant Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8475764/,PMC8475764
Plants grown in Apollo lunar regolith present stress-associated transcriptomes that inform prospects for lunar exploration,Anna-Lisa Paul; Stephen M Elardo; Robert Ferl,Communications Biology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098553/,PMC9098553
Artificial Gravity Partially Protects Space-induced Neurological Deficits in Drosophila melanogaster,Siddhita D Mhatre; Janani Iyer; Juli Petereit; Roberta M Dolling-Boreham; Anastasia Tyryshkina; Amber Paul; Rachel Gilbert; Matthew Jensen; Rebekah J Woolsey; Sulekha Anand; Marianne B Sowa; David R Quilici; Sylvain V Costes; Santhosh Girirajan; Sharmila Bhattacharya,Cell reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10503492/,PMC10503492
Correction: Changes in Mouse Thymus and Spleen after Return from the STS-135 Mission in Space,Daila S Gridley; Xiao Wen Mao; Louis S Stodieck; Virginia L Ferguson; Ted A Bateman; Maria Moldovan; Christopher E Cunningham; Tamako A Jones; Jerry M Slater; Michael J Pecaut,PLoS ONE,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3792163/,PMC3792163
Utilizing the KSC Fixation Tube to Conduct Human-Tended Plant Biology Experiments on a Suborbital Spaceflight,Natasha J Haveman; Mingqi Zhou; Jordan Callaham; Hunter F Strickland; Donald Houze; Susan Manning-Roach; Gerard Newsham; Anna-Lisa Paul; Robert J Ferl,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9693084/,PMC9693084
Changes in the distribution and function of leukocytes after whole-body iron ion irradiation,Daila S Gridley; Michael J Pecaut,Journal of Radiation Research,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5045078/,PMC5045078
Is spaceflight-induced immune dysfunction linked to systemic changes in metabolism?,Michael J Pecaut; Xiao Wen Mao; Denise L Bellinger; Karen R Jonscher; Louis S Stodieck; Virginia L Ferguson; Ted A Bateman; Robert P Mohney; Daila S Gridley,PLoS ONE,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5443495/,PMC5443495
Spaceflight Activates Autophagy Programs and the Proteasome in Mouse Liver,Elizabeth A Blaber; Michael J Pecaut; Karen R Jonscher,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666744/,PMC5666744
Post-Spaceflight (STS-135) Mouse Splenocytes Demonstrate Altered Activation Properties and Surface Molecule Expression,Shen-An Hwang; Brian Crucian; Clarence Sams; Jeffrey K Actor,PLoS ONE,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4430214/,PMC4430214
Vive la radiorésistance!: converging research in radiobiology and biogerontology to enhance human radioresistance for deep space exploration and colonization,Franco Cortese; Dmitry Klokov; Andreyan Osipov; Jakub Stefaniak; Alexey Moskalev; Jane Schastnaya; Charles Cantor; Alexander Aliper; Polina Mamoshina; Igor Ushakov; Alex Sapetsky; Quentin Vanhaelen; Irina Alchinova; Mikhail Karganov; Olga Kovalchuk; Ruth Wilkins; Andrey Shtemberg; Marjan Moreels; Sarah Baatout; Evgeny Izumchenko; João Pedro de Magalhães; Artem V Artemov; Sylvain V Costes; Afshin Beheshti; Xiao Wen Mao; Michael J Pecaut; Dmitry Kaminskiy; Ivan V Ozerov; Morten Scheibye-Knudsen; Alex Zhavoronkov,Oncotarget,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5865701/,PMC5865701
Spaceflight-Induced Gene Expression Profiles in the Mouse Brain Are Attenuated by Treatment with the Antioxidant BuOE,Isaac Kremsky; Samir Ali; Seta Stanbouly; Jacob Holley; Stephen Justinen; Michael Pecaut; James Crapo; Xiaowen Mao,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10487739/,PMC10487739
Transcriptomic Effects on the Mouse Heart Following 30 Days on the International Space Station,Alicia L Veliz; Lana Mamoun; Lorelei Hughes; Richard Vega; Bailey Holmes; Andrea Monteon; Jillian Bray; Michael J Pecaut; Mary Kearns-Jonker,Biomolecules,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9953463/,PMC9953463
Proteomic Analysis of Mouse Brain Subjected to Spaceflight,Xiao Wen Mao; Lawrence B Sandberg; Daila S Gridley; E Clifford Herrmann; Guangyu Zhang; Ravi Raghavan; Roman A Zubarev; Bo Zhang; Louis S Stodieck; Virginia L Ferguson; Ted A Bateman; Michael J Pecaut,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6337482/,PMC6337482
Phosphoinositide-signaling is one component of a robust plant defense response,Chiu-Yueh Hung; Peter Aspesi Jr; Melissa R Hunter; Aaron W Lomax; Imara Y Perera,Frontiers in Plant Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4052902/,PMC4052902
Genome-Wide Analysis of the PERK Gene Family in Brassica napus L. and Their Potential Roles in Clubroot Disease,Zeyu Zhang; Tongyu Fu; Cong Zhou; Fan Liu; Lingyi Zeng; Li Ren; Chaobo Tong; Lijiang Liu; Li Xu,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11942576/,PMC11942576
Conserved plant transcriptional responses to microgravity from two consecutive spaceflight experiments,Eric S Land; James Sheppard; Colleen J Doherty; Imara Y Perera,Frontiers in Plant Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10800490/,PMC10800490
Uncovering Transcriptional Responses to Fractional Gravity in Arabidopsis Roots,James Sheppard; Eric S Land; Tiffany Aurora Toennisson; Colleen J Doherty; Imara Y Perera,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8539686/,PMC8539686
Functional Changes in the Snail Statocyst System Elicited by Microgravity,Pavel M Balaban; Aleksey Y Malyshev; Victor N Ierusalimsky; Nikolay Aseyev; Tania A Korshunova; Natasha I Bravarenko; M S Lemak; Matvey Roshchin; Igor S Zakharov; Yekaterina Popova; Richard Boyle,PLoS ONE,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3066201/,PMC3066201
RNAseq Analysis of Rodent Spaceflight Experiments Is Confounded by Sample Collection Techniques,San-Huei Lai Polo; Amanda M Saravia-Butler; Valery Boyko; Marie T Dinh; Yi-Chun Chen; Homer Fogle; Sigrid S Reinsch; Shayoni Ray; Kaushik Chakravarty; Oana Marcu; Rick B Chen; Sylvain V Costes; Jonathan M Galazka,iScience,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756143/,PMC7756143
Simulated microgravity impairs human NK cell cytotoxic activity against space radiation-relevant leukemic cells,Bradford M Kuhlman; Jonathan H Diaz; Trang Simon; Kimberly D Reeves; Stephen J Walker; Anthony Atala; Graça Almeida-Porada; Christopher D Porada,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11324864/,PMC11324864
Multi-analyte Biochip (MAB) Based on All-solid-state Ion-selective Electrodes (ASSISE) for Physiological Research,Wan W Amani Wan Salim; Michael A Zeitchek; Andrew C Hermann; Antonio J Ricco; Ming Tan; Florian Selch; Erich Fleming; Brad M Bebout; Mamoun M Bader; Aeraj ul Haque; D Marshall Porterfield,Journal of Visualized Experiments : JoVE,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3665236/,PMC3665236
Sequencing the Genomes of the First Terrestrial Fungal Lineages: What Have We Learned?,Andrii P Gryganskyi; Jacob Golan; Anna Muszewska; Alexander Idnurm; Somayeh Dolatabadi; Stephen J Mondo; Vira B Kutovenko; Volodymyr O Kutovenko; Michael T Gajdeczka; Iryna M Anishchenko; Julia Pawlowska; Ngoc Vinh Tran; Ingo Ebersberger; Kerstin Voigt; Yan Wang; Ying Chang; Teresa E Pawlowska; Joseph Heitman; Rytas Vilgalys; Gregory Bonito; Gerald L Benny; Matthew E Smith; Nicole Reynolds; Timothy Y James; Igor V Grigoriev; Joseph W Spatafora; Jason E Stajich,Microorganisms,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10386755/,PMC10386755
Reviewing the state of biosensors and lab-on-a- chip technologies: opportunities for extreme environments and space exploration,Stefano Cinti; Sima Singh; Giovanni Covone; Luca Tonietti; Annarita Ricciardelli; Angelina Cordone; Roberta Iacono; Arianna Mazzoli; Marco Moracci; Alessandra Rotundi; Donato Giovannelli,Frontiers in Microbiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10470837/,PMC10470837
The interaction of vortical flows with red cells in venous valve mimics,Zyrina Alura C Sanchez; Vignesha Vijayananda; Devin M Virassammy; Liat Rosenfeld; Anand K Ramasubramanian,Biomicrofluidics,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8896891/,PMC8896891
Mammalian and Invertebrate Models as Complementary Tools for Gaining Mechanistic Insight on Muscle Responses to Spaceflight,Thomas Cahill; Henry Cope; Joseph J Bass; Eliah G Overbey; Rachel Gilbert; Willian Abraham da Silveira; Amber M Paul; Tejaswini Mishra; Raúl Herranz; Sigrid S Reinsch; Sylvain V Costes; Gary Hardiman; Nathaniel J Szewczyk; Candice G T Tahimic,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8430797/,PMC8430797
Investigation of simulated microgravity effects on Streptococcus mutans physiology and global gene expression,Silvia S Orsini; April M Lewis; Kelly C Rice,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460135/,PMC5460135
Altered quorum sensing and physiology of Staphylococcus aureus during spaceflight detected by multi-omics data analysis,Matthew R Hauserman; Mariola J Ferraro; Ronan K Carroll; Kelly C Rice,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10774393/,PMC10774393
"Phosphoinositides control the localization of HOPS subunit VPS41, which together with VPS33 mediates vacuole fusion in plants",Carla Brillada; Jiameng Zheng; Falco Krüger; Eliezer Rovira-Diaz; Jana Christin Askani; Karin Schumacher; Marcela Rojas-Pierce,Proceedings of the National Academy of Sciences of the United States of America,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6126739/,PMC6126739
REGULATOR OF BULB BIOGENESIS1 (RBB1) Is Involved in Vacuole Bulb Formation in Arabidopsis,Sang Won Han; Jose M Alonso; Marcela Rojas-Pierce,PLoS ONE,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4411111/,PMC4411111
Microgravity enhances the phenotype of Arabidopsis zigzag-1 and reduces the Wortmannin-induced vacuole fusion in root cells,Mengying Wang; Katherine Danz; Vanessa Ly; Marcela Rojas-Pierce,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9445043/,PMC9445043
Intrauterine exposure to maternal stress alters Bdnf IV DNA methylation and telomere length in the brain of adult rat offspring,Jennifer Blaze; Arun Asok; Kristyn Borrelli; Christina Tulbert; Justin Bollinger; April E Ronca; Tania L Roth,International journal of developmental neuroscience : the official journal of the International Society for Developmental Neuroscience,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5600826/,PMC5600826
Sex differences in muscle health in simulated micro- and partial-gravity environments in rats,Megan E Rosa-Caldwell; Marie Mortreux; Anna Wadhwa; Ursula B Kaiser; Dong-Min Sung; Mary L Bouxsein; Seward B Rutkove,Sports Medicine and Health Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10831389/,PMC10831389
Hypergravity disruption of homeorhetic adaptations to lactation in rat dams include changes in circadian clocks,Theresa Casey; Elzbieta I Zakrzewska; Rhonda L Maple; Laura Lintault; Charles E Wade; Lisa A Baer; April E Ronca; Karen Plaut,Biology Open,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509447/,PMC3509447
Brassinazole resistant 1 (BZR1)-dependent brassinosteroid signalling pathway leads to ectopic activation of quiescent cell division and suppresses columella stem cell differentiation,Hak-Soo Lee; Yoon Kim; Giang Pham; Ju Won Kim; Ji-Hye Song; Yew Lee; Yong-Sic Hwang; Stanley J Roux; Soo-Hwan Kim,Journal of Experimental Botany,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4507784/,PMC4507784
Proteomic Study of Microsomal Proteins Reveals a Key Role for Arabidopsis Annexin 1 in Mediating Heat Stress-Induced Increase in Intracellular Calcium Levels,Xu Wang; Xiaolong Ma; Hui Wang; Bingjie Li; Greg Clark; Yi Guo; Stan Roux; Daye Sun; Wenqiang Tang,Molecular & Cellular Proteomics : MCP,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4349987/,PMC4349987
